Evaluated Windows,Ignored Windows,Accuracy,Precision,Recall,F1-score,AUC-PR,Positive Windows,Direct High Conf,No Rule Mul,Soft Rule Mul,Multi Soft Mul
98377,78,0.47126869085253664,0.32788860047898355,0.8162216193060117,0.4678391291447981,0.3199590690488212,69731,True,1.1,0.95,0.85
98377,78,0.47125852587495043,0.32787896170945074,0.8161859203198629,0.4678234535818788,0.31994966170781874,69730,True,1.1,0.95,0.9
98377,78,0.4703233479370178,0.3276394849785408,0.8175781807796658,0.4678078274368821,0.31981392954594884,69900,True,1.1,0.9,0.65
98377,78,0.4703233479370178,0.3276394849785408,0.8175781807796658,0.4678078274368821,0.31981392954594884,69900,True,1.1,0.9,0.7
98377,78,0.4703233479370178,0.3276394849785408,0.8175781807796658,0.4678078274368821,0.31981392954594884,69900,True,1.1,0.9,0.75
98377,78,0.4703233479370178,0.3276394849785408,0.8175781807796658,0.4678078274368821,0.31981392954594884,69900,True,1.1,0.9,0.8
98377,78,0.4703233479370178,0.3276394849785408,0.8175781807796658,0.4678078274368821,0.31981392954594884,69900,True,1.1,0.9,0.85
98377,78,0.4703131829594316,0.3276298659494413,0.8175424817935171,0.4677921786111877,0.3198045341611766,69899,True,1.1,0.9,0.9
98377,78,0.46590158268701015,0.3265453311272326,0.8243252891617878,0.46778424917700684,0.3192014292076981,70713,True,1.05,0.85,0.65
98377,78,0.46590158268701015,0.3265453311272326,0.8243252891617878,0.46778424917700684,0.3192014292076981,70713,True,1.05,0.85,0.7
98377,78,0.46590158268701015,0.3265453311272326,0.8243252891617878,0.46778424917700684,0.3192014292076981,70713,True,1.05,0.85,0.75
98377,78,0.46590158268701015,0.3265453311272326,0.8243252891617878,0.46778424917700684,0.3192014292076981,70713,True,1.05,0.85,0.8
98377,78,0.46590158268701015,0.3265453311272326,0.8243252891617878,0.46778424917700684,0.3192014292076981,70713,True,1.05,0.85,0.85
98377,78,0.4718684245301239,0.32801321649188336,0.8151149507353991,0.4677839011698183,0.3200128957203976,69610,True,1.1,1.0,0.65
98377,78,0.4718684245301239,0.32801321649188336,0.8151149507353991,0.4677839011698183,0.3200128957203976,69610,True,1.1,1.0,0.7
98377,78,0.4718684245301239,0.32801321649188336,0.8151149507353991,0.4677839011698183,0.3200128957203976,69610,True,1.1,1.0,0.75
98377,78,0.4718684245301239,0.32801321649188336,0.8151149507353991,0.4677839011698183,0.3200128957203976,69610,True,1.1,1.0,0.8
98377,78,0.4718684245301239,0.32801321649188336,0.8151149507353991,0.4677839011698183,0.3200128957203976,69610,True,1.1,1.0,0.85
98377,78,0.46589141770942394,0.32653580721801106,0.824289590175639,0.4677687289818079,0.3191920863888024,70712,True,1.05,0.85,0.9
98377,78,0.4718582595525377,0.3280035627576894,0.8150792517492503,0.4677682056114975,0.32000348240026827,69609,True,1.1,1.0,0.9
98377,78,0.46730434959390915,0.3268206795689153,0.8216835641867771,0.46763985818628795,0.31931724388132193,70427,True,1.05,0.95,0.65
98377,78,0.46730434959390915,0.3268206795689153,0.8216835641867771,0.46763985818628795,0.31931724388132193,70427,True,1.05,0.95,0.7
98377,78,0.46730434959390915,0.3268206795689153,0.8216835641867771,0.46763985818628795,0.31931724388132193,70427,True,1.05,0.95,0.75
98377,78,0.46730434959390915,0.3268206795689153,0.8216835641867771,0.46763985818628795,0.31931724388132193,70427,True,1.05,0.95,0.8
