Evaluated Windows,Ignored Windows,Accuracy,Precision,Recall,F1-score,AUC-PR,Positive Windows,Direct High Conf,No Rule Mul,Soft Rule Mul,Multi Soft Mul
98455,0,0.7813315727997562,0.6373750813917277,0.7208170583338669,0.6765328966149315,0.5479992127181778,35323,True,1.25,1.0,0.85
98455,0,0.7811792189325072,0.6370192307692307,0.7211692386501889,0.6764873712346458,0.5478553289841428,35360,True,1.25,0.95,0.65
98455,0,0.7813011020263064,0.6373442808607022,0.7207210091566882,0.6764732397752201,0.5479462655497024,35320,True,1.25,1.0,0.9
98455,0,0.7811690620080239,0.637008965185667,0.721137222257796,0.6764674965837251,0.5478376879565559,35359,True,1.25,0.95,0.7
98455,0,0.7811690620080239,0.637008965185667,0.721137222257796,0.6764674965837251,0.5478376879565559,35359,True,1.25,0.95,0.75
98455,0,0.7811284343100909,0.6369678970442653,0.7210091566882244,0.6763879920106924,0.5477671262325414,35355,True,1.25,0.95,0.8
98455,0,0.7811182773856077,0.6369576285568819,0.7209771402958315,0.6763681143749625,0.5477494863982224,35354,True,1.25,0.95,0.85
98455,0,0.7810878066121578,0.6369268196090634,0.7208810911186527,0.6763084778854096,0.547696568327632,35351,True,1.25,0.95,0.9
98455,0,0.7809354527449088,0.6365408520736806,0.7213613370045463,0.6763019660813447,0.5475716738877514,35396,True,1.25,0.9,0.65
98455,0,0.7809252958204256,0.6365305834157367,0.7213293206121534,0.6762820993861531,0.5475540439864823,35395,True,1.25,0.9,0.7
98455,0,0.7809252958204256,0.6365305834157367,0.7213293206121534,0.6762820993861531,0.5475540439864823,35395,True,1.25,0.9,0.75
98455,0,0.7808846681224925,0.6364895029809838,0.7212012550425818,0.676202626641651,0.5474835267715991,35391,True,1.25,0.9,0.8
98455,0,0.7808745111980092,0.6364792314213055,0.7211692386501889,0.6761827569644573,0.5474658980655279,35390,True,1.25,0.9,0.85
98455,0,0.7808440404245595,0.6364484132591065,0.7210731894730101,0.6761231443538824,0.5474130133819979,35387,True,1.25,0.9,0.9
98455,0,0.7805901173124777,0.6358686452632173,0.7216174681436895,0.6760347930413917,0.5471683802488027,35446,True,1.25,0.85,0.65
98455,0,0.7805799603879945,0.6358583721258287,0.7215854517512966,0.6760149372366112,0.5471507660067454,35445,True,1.25,0.85,0.7
98455,0,0.7805799603879945,0.6358583721258287,0.7215854517512966,0.6760149372366112,0.5471507660067454,35445,True,1.25,0.85,0.75
98455,0,0.7805393326900615,0.6358172737789566,0.7214573861817251,0.6759355080614923,0.5470803114341746,35441,True,1.25,0.85,0.8
98455,0,0.7805291757655782,0.6358069977426637,0.7214253697893321,0.6759156492785794,0.5470626983900477,35440,True,1.25,0.85,0.85
98455,0,0.7804987049921284,0.6357761661540198,0.7213293206121534,0.6758560693554919,0.54700986069563,35437,True,1.25,0.85,0.9
98455,0,0.7661368137727896,0.6258701585451869,0.6534225523468016,0.6393496546214934,0.5189063839656529,32609,True,1.3,1.0,0.65
98455,0,0.7661266568483064,0.6258586849852796,0.6533905359544087,0.6393283418439272,0.518889006070096,32608,True,1.3,1.0,0.7
98455,0,0.7661266568483064,0.6258586849852796,0.6533905359544087,0.6393283418439272,0.518889006070096,32608,True,1.3,1.0,0.75
98455,0,0.7660860291503733,0.6258127837075206,0.6532624703848371,0.6392430840565181,0.5188194972369624,32604,True,1.3,1.0,0.8
98455,0,0.76607587222589,0.6258013066282244,0.6532304539924442,0.6392217679402228,0.5188021207160789,32603,True,1.3,1.0,0.85
98455,0,0.765923518358641,0.6254289215686275,0.6535826343087661,0.639195916961518,0.5186674050406574,32640,True,1.3,0.95,0.65
98455,0,0.7659133614341578,0.62541744538742,0.6535506179163731,0.6391746121209274,0.5186500377220543,32639,True,1.3,0.95,0.7
98455,0,0.7659133614341578,0.62541744538742,0.6535506179163731,0.6391746121209274,0.5186500377220543,32639,True,1.3,0.95,0.75
98455,0,0.7660454014524402,0.6257668711656442,0.6531344048152654,0.6391578155841714,0.5187499928035928,32600,True,1.3,1.0,0.9
98455,0,0.7658727337362247,0.6253715336295388,0.6534225523468016,0.6390893860871472,0.5185805712006064,32635,True,1.3,0.95,0.8
98455,0,0.7658625768117414,0.6253600539314825,0.6533905359544087,0.6390680779106908,0.518563205258612,32634,True,1.3,0.95,0.85
98455,0,0.7656797521710426,0.6249234912473987,0.6537747326631235,0.6390236269754342,0.5183961697872175,32676,True,1.3,0.9,0.65
98455,0,0.7658321060382917,0.6253256106156723,0.6532944867772299,0.6390041493775933,0.5185111090851161,32631,True,1.3,0.95,0.9
98455,0,0.7656695952465593,0.6249120122417751,0.6537427162707307,0.6390023314400163,0.5183788145996729,32675,True,1.3,0.9,0.7
98455,0,0.7656695952465593,0.6249120122417751,0.6537427162707307,0.6390023314400163,0.5183788145996729,32675,True,1.3,0.9,0.75
98455,0,0.7656289675486263,0.6248660891922501,0.653614650701159,0.6389171426335968,0.5183093966068517,32671,True,1.3,0.9,0.8
98455,0,0.765618810624143,0.6248546066727885,0.6535826343087661,0.6388958437656485,0.5182920427981121,32670,True,1.3,0.9,0.85
98455,0,0.7655883398506932,0.6248201548963787,0.6534865851315874,0.6388319431620788,0.5182399830270169,32667,True,1.3,0.9,0.9
98455,0,0.7653344167386116,0.6242131638452606,0.6540308638022667,0.6387742338961852,0.5180104007126392,32726,True,1.3,0.85,0.65
